"id","side","list","vote"
"67",NA,"AUT",0
"67","Right","CEN",0
"68","Left","EXG",0
"68","Left","FG",0
"68","Right","ALLI",0
"68","Right","PRV",0
"68","Right","NCE",9.42
"68","Right","UMP",48.22
"68","Right","DVD",0
"68","Right","FN",4.99
"68","Right","EXD",0
"68","Left","SOC",29.68
"68","Left","RDG",0
"68","Left","DVG",0
"68","Left","VEC",7.69
"68",NA,"REG",0
"68","Left","ECO",0
"68",NA,"AUT",0
"68","Right","CEN",0
"69","Left","EXG",0
"69","Left","FG",0
"69","Right","ALLI",0
"69","Right","PRV",0
"69","Right","NCE",0
"69","Right","UMP",50.65
"69","Right","DVD",0
"69","Right","FN",4.3
"69","Right","EXD",0
"69","Left","SOC",38.73
"69","Left","RDG",3.33
"69","Left","DVG",0
"69","Left","VEC",2.98
"69",NA,"REG",0
"69","Left","ECO",0
"69",NA,"AUT",0
"69","Right","CEN",0
"07","Left","EXG",0
"07","Left","FG",0
"07","Right","ALLI",0
"07","Right","PRV",0
"07","Right","NCE",0
"07","Right","UMP",34.19
"07","Right","DVD",0
"07","Right","FN",9.27
"07","Right","EXD",0
"07","Left","SOC",56.54
"07","Left","RDG",0
"07","Left","DVG",0
"07","Left","VEC",0
"07",NA,"REG",0
"07","Left","ECO",0
"07",NA,"AUT",0
"07","Right","CEN",0
"70","Left","EXG",0
"70","Left","FG",0
"70","Right","ALLI",0
"70","Right","PRV",0
"70","Right","NCE",0
"70","Right","UMP",51.56
"70","Right","DVD",0
"70","Right","FN",0
"70","Right","EXD",0
"70","Left","SOC",48.44
"70","Left","RDG",0
"70","Left","DVG",0
"70","Left","VEC",0
"70",NA,"REG",0
"70","Left","ECO",0
"70",NA,"AUT",0
"70","Right","CEN",0
"71","Left","EXG",0
"71","Left","FG",0
"71","Right","ALLI",0
"71","Right","PRV",8.23
"71","Right","NCE",0
"71","Right","UMP",37.72
"71","Right","DVD",0
"71","Right","FN",0
"71","Right","EXD",0
"71","Left","SOC",43.08
"71","Left","RDG",0
"71","Left","DVG",10.97
"71","Left","VEC",0
"71",NA,"REG",0
"71","Left","ECO",0
"71",NA,"AUT",0
"71","Right","CEN",0
"72","Left","EXG",0
"72","Left","FG",0
"72","Right","ALLI",0
"72","Right","PRV",0
"72","Right","NCE",0
"72","Right","UMP",44.65
"72","Right","DVD",0
"72","Right","FN",0
"72","Right","EXD",0
"72","Left","SOC",44.07
"72","Left","RDG",0
"72","Left","DVG",11.28
"72","Left","VEC",0
"72",NA,"REG",0
"72","Left","ECO",0
"72",NA,"AUT",0
"72","Right","CEN",0
"73","Left","EXG",0
"73","Left","FG",0
"73","Right","ALLI",0
"73","Right","PRV",0
"73","Right","NCE",0
"73","Right","UMP",29.85
"73","Right","DVD",22.53
"73","Right","FN",0
"73","Right","EXD",0
"73","Left","SOC",36.47
"73","Left","RDG",0
"73","Left","DVG",0
"73","Left","VEC",11.15
"73",NA,"REG",0
"73","Left","ECO",0
"73",NA,"AUT",0
"73","Right","CEN",0
"74","Left","EXG",0
"74","Left","FG",0
"74","Right","ALLI",0
"74","Right","PRV",0
"74","Right","NCE",0
"74","Right","UMP",56.02
"74","Right","DVD",0
"74","Right","FN",0
"74","Right","EXD",0
"74","Left","SOC",31.67
"74","Left","RDG",6.22
"74","Left","DVG",0
"74","Left","VEC",6.09
"74",NA,"REG",0
"74","Left","ECO",0
"74",NA,"AUT",0
"74","Right","CEN",0
"75","Left","EXG",0
"75","Left","FG",0
"75","Right","ALLI",0
"75","Right","PRV",0
"75","Right","NCE",0
"75","Right","UMP",41.41
"75","Right","DVD",0
"75","Right","FN",0
"75","Right","EXD",0
"75","Left","SOC",47.46
"75","Left","RDG",3.11
"75","Left","DVG",0
"75","Left","VEC",8.02
"75",NA,"REG",0
"75","Left","ECO",0
"75",NA,"AUT",0
"75","Right","CEN",0
"76","Left","EXG",0
"76","Left","FG",0
"76","Right","ALLI",0
"76","Right","PRV",0
"76","Right","NCE",3.54
"76","Right","UMP",38.07
"76","Right","DVD",0
"76","Right","FN",0
"76","Right","EXD",0
"76","Left","SOC",52.14
"76","Left","RDG",0
"76","Left","DVG",0
"76","Left","VEC",6.24
"76",NA,"REG",0
"76","Left","ECO",0
"76",NA,"AUT",0
"76","Right","CEN",0
"77","Left","EXG",0
"77","Left","FG",0
"77","Right","ALLI",0
"77","Right","PRV",4.89
"77","Right","NCE",0
"77","Right","UMP",46.38
"77","Right","DVD",0
"77","Right","FN",0
"77","Right","EXD",0
"77","Left","SOC",45.04
"77","Left","RDG",0
"77","Left","DVG",0
"77","Left","VEC",3.7
"77",NA,"REG",0
"77","Left","ECO",0
"77",NA,"AUT",0
"77","Right","CEN",0
"78","Left","EXG",0
"78","Left","FG",0
"78","Right","ALLI",0
"78","Right","PRV",4.23
"78","Right","NCE",0
"78","Right","UMP",50.94
"78","Right","DVD",0
"78","Right","FN",0
"78","Right","EXD",0
"78","Left","SOC",33.15
"78","Left","RDG",2.98
"78","Left","DVG",0
"78","Left","VEC",8.7
"78",NA,"REG",0
"78","Left","ECO",0
"78",NA,"AUT",0
"78","Right","CEN",0
"79","Left","EXG",0
"79","Left","FG",0
"79","Right","ALLI",0
"79","Right","PRV",21.63
"79","Right","NCE",0
"79","Right","UMP",21.37
"79","Right","DVD",0
"79","Right","FN",0
"79","Right","EXD",0
"79","Left","SOC",57
"79","Left","RDG",0
"79","Left","DVG",0
"79","Left","VEC",0
"79",NA,"REG",0
"79","Left","ECO",0
"79",NA,"AUT",0
"79","Right","CEN",0
"08","Left","EXG",0
"08","Left","FG",0
"08","Right","ALLI",0
"08","Right","PRV",0
"08","Right","NCE",0
"08","Right","UMP",51.23
"08","Right","DVD",0
"08","Right","FN",0
"08","Right","EXD",0
"08","Left","SOC",48.77
"08","Left","RDG",0
"08","Left","DVG",0
"08","Left","VEC",0
"08",NA,"REG",0
"08","Left","ECO",0
"08",NA,"AUT",0
"08","Right","CEN",0
"80","Left","EXG",0
"80","Left","FG",0
"80","Right","ALLI",0
"80","Right","PRV",0
"80","Right","NCE",20.67
"80","Right","UMP",28.9
"80","Right","DVD",0
"80","Right","FN",0
"80","Right","EXD",0
"80","Left","SOC",41.6
"80","Left","RDG",0
"80","Left","DVG",0
"80","Left","VEC",8.84
"80",NA,"REG",0
"80","Left","ECO",0
"80",NA,"AUT",0
"80","Right","CEN",0
"81","Left","EXG",0
"81","Left","FG",0
"81","Right","ALLI",14.85
"81","Right","PRV",0
"81","Right","NCE",0
"81","Right","UMP",18.04
"81","Right","DVD",0
"81","Right","FN",11.49
"81","Right","EXD",0
"81","Left","SOC",55.62
"81","Left","RDG",0
"81","Left","DVG",0
"81","Left","VEC",0
"81",NA,"REG",0
"81","Left","ECO",0
"81",NA,"AUT",0
"81","Right","CEN",0
"82","Left","EXG",0
"82","Left","FG",0
"82","Right","ALLI",0
"82","Right","PRV",0
"82","Right","NCE",0
"82","Right","UMP",23.66
"82","Right","DVD",0
"82","Right","FN",19.45
"82","Right","EXD",0
"82","Left","SOC",27.88
"82","Left","RDG",29
"82","Left","DVG",0
"82","Left","VEC",0
"82",NA,"REG",0
"82","Left","ECO",0
"82",NA,"AUT",0
"82","Right","CEN",0
"83","Left","EXG",0
"83","Left","FG",0
"83","Right","ALLI",0
"83","Right","PRV",0
"83","Right","NCE",0
"83","Right","UMP",49.41
"83","Right","DVD",0
"83","Right","FN",26.67
"83","Right","EXD",0
"83","Left","SOC",13.84
"83","Left","RDG",4.99
"83","Left","DVG",5.09
"83","Left","VEC",0
"83",NA,"REG",0
"83","Left","ECO",0
"83",NA,"AUT",0
"83","Right","CEN",0
"84","Left","EXG",0
"84","Left","FG",0
"84","Right","ALLI",0
"84","Right","PRV",0
"84","Right","NCE",0
"84","Right","UMP",32.3
"84","Right","DVD",0
"84","Right","FN",21.57
"84","Right","EXD",13.57
"84","Left","SOC",32.56
"84","Left","RDG",0
"84","Left","DVG",0
"84","Left","VEC",0
"84",NA,"REG",0
"84","Left","ECO",0
"84",NA,"AUT",0
"84","Right","CEN",0
"85","Left","EXG",0
"85","Left","FG",0
"85","Right","ALLI",0
"85","Right","PRV",0
"85","Right","NCE",0
"85","Right","UMP",34.75
"85","Right","DVD",26.89
"85","Right","FN",0
"85","Right","EXD",0
"85","Left","SOC",38.36
"85","Left","RDG",0
"85","Left","DVG",0
"85","Left","VEC",0
"85",NA,"REG",0
"85","Left","ECO",0
"85",NA,"AUT",0
"85","Right","CEN",0
"86","Left","EXG",0
"86","Left","FG",0
"86","Right","ALLI",0
"86","Right","PRV",0
"86","Right","NCE",12.42
"86","Right","UMP",27.43
"86","Right","DVD",0
"86","Right","FN",0
"86","Right","EXD",0
"86","Left","SOC",47.4
"86","Left","RDG",0
"86","Left","DVG",0
"86","Left","VEC",12.75
"86",NA,"REG",0
"86","Left","ECO",0
"86",NA,"AUT",0
"86","Right","CEN",0
"87","Left","EXG",0
"87","Left","FG",0
"87","Right","ALLI",0
"87","Right","PRV",13.59
"87","Right","NCE",0
"87","Right","UMP",21.04
"87","Right","DVD",0
"87","Right","FN",0
"87","Right","EXD",0
"87","Left","SOC",65.37
"87","Left","RDG",0
"87","Left","DVG",0
"87","Left","VEC",0
"87",NA,"REG",0
"87","Left","ECO",0
"87",NA,"AUT",0
"87","Right","CEN",0
"88","Left","EXG",0
"88","Left","FG",0
"88","Right","ALLI",0
"88","Right","PRV",0
"88","Right","NCE",0
"88","Right","UMP",52.46
"88","Right","DVD",0
"88","Right","FN",0
"88","Right","EXD",0
"88","Left","SOC",36.81
"88","Left","RDG",0
"88","Left","DVG",10.73
"88","Left","VEC",0
"88",NA,"REG",0
"88","Left","ECO",0
"88",NA,"AUT",0
"88","Right","CEN",0
"89","Left","EXG",0
"89","Left","FG",0
"89","Right","ALLI",0
"89","Right","PRV",0
"89","Right","NCE",0
"89","Right","UMP",52.32
"89","Right","DVD",0
"89","Right","FN",0
"89","Right","EXD",0
"89","Left","SOC",47.68
"89","Left","RDG",0
"89","Left","DVG",0
"89","Left","VEC",0
"89",NA,"REG",0
"89","Left","ECO",0
"89",NA,"AUT",0
"89","Right","CEN",0
"09","Left","EXG",0
"09","Left","FG",0
"09","Right","ALLI",0
"09","Right","PRV",0
"09","Right","NCE",0
"09","Right","UMP",32.97
"09","Right","DVD",0
"09","Right","FN",0
"09","Right","EXD",0
"09","Left","SOC",67.03
"09","Left","RDG",0
"09","Left","DVG",0
"09","Left","VEC",0
"09",NA,"REG",0
"09","Left","ECO",0
"09",NA,"AUT",0
"09","Right","CEN",0
"90","Left","EXG",0
"90","Left","FG",0
"90","Right","ALLI",0
"90","Right","PRV",25.48
"90","Right","NCE",0
"90","Right","UMP",28.46
"90","Right","DVD",0
"90","Right","FN",0
"90","Right","EXD",0
"90","Left","SOC",22.16
"90","Left","RDG",0
"90","Left","DVG",23.9
"90","Left","VEC",0
"90",NA,"REG",0
"90","Left","ECO",0
"90",NA,"AUT",0
"90","Right","CEN",0
"91","Left","EXG",0
"91","Left","FG",0
"91","Right","ALLI",0
"91","Right","PRV",3.01
"91","Right","NCE",0
"91","Right","UMP",38.93
"91","Right","DVD",6.19
"91","Right","FN",0
"91","Right","EXD",0
"91","Left","SOC",47.03
"91","Left","RDG",0
"91","Left","DVG",0
"91","Left","VEC",4.84
"91",NA,"REG",0
"91","Left","ECO",0
"91",NA,"AUT",0
"91","Right","CEN",0
"92","Left","EXG",0
"92","Left","FG",4.15
"92","Right","ALLI",0
"92","Right","PRV",0
"92","Right","NCE",6.81
"92","Right","UMP",37.48
"92","Right","DVD",8.39
"92","Right","FN",0
"92","Right","EXD",0
"92","Left","SOC",34.23
"92","Left","RDG",0
"92","Left","DVG",5.16
"92","Left","VEC",3.78
"92",NA,"REG",0
"92","Left","ECO",0
"92",NA,"AUT",0
"92","Right","CEN",0
"93","Left","EXG",0
"93","Left","FG",14.18
"93","Right","ALLI",0
"93","Right","PRV",0
"93","Right","NCE",5.62
"93","Right","UMP",20.33
"93","Right","DVD",0
"93","Right","FN",2.62
"93","Right","EXD",0
"93","Left","SOC",57.25
"93","Left","RDG",0
"93","Left","DVG",0
"93","Left","VEC",0
"93",NA,"REG",0
"93","Left","ECO",0
"93",NA,"AUT",0
"93","Right","CEN",0
"94","Left","EXG",0
"94","Left","FG",0
"94","Right","ALLI",0
"94","Right","PRV",0
"94","Right","NCE",0
"94","Right","UMP",43.8
"94","Right","DVD",0
"94","Right","FN",0
"94","Right","EXD",0
"94","Left","SOC",40.39
"94","Left","RDG",5
"94","Left","DVG",4.78
"94","Left","VEC",6.02
"94",NA,"REG",0
"94","Left","ECO",0
"94",NA,"AUT",0
"94","Right","CEN",0
"95","Left","EXG",0
"95","Left","FG",0
"95","Right","ALLI",0
"95","Right","PRV",0
"95","Right","NCE",0
"95","Right","UMP",46.78
"95","Right","DVD",0
"95","Right","FN",0
"95","Right","EXD",0
"95","Left","SOC",41.06
"95","Left","RDG",0
"95","Left","DVG",6.63
"95","Left","VEC",5.53
"95",NA,"REG",0
"95","Left","ECO",0
"95",NA,"AUT",0
"95","Right","CEN",0
"ZA","Left","EXG",0
"ZA","Left","FG",0
"ZA","Right","ALLI",0
"ZA","Right","PRV",0
"ZA","Right","NCE",0
"ZA","Right","UMP",9.59
"ZA","Right","DVD",0
"ZA","Right","FN",0
"ZA","Right","EXD",0
"ZA","Left","SOC",37.47
"ZA","Left","RDG",0
"ZA","Left","DVG",43.3
"ZA","Left","VEC",9.64
"ZA",NA,"REG",0
"ZA","Left","ECO",0
"ZA",NA,"AUT",0
"ZA","Right","CEN",0
"ZB","Left","EXG",0
"ZB","Left","FG",0
"ZB","Right","ALLI",0
"ZB","Right","PRV",0
"ZB","Right","NCE",0
"ZB","Right","UMP",0
"ZB","Right","DVD",0
"ZB","Right","FN",0
"ZB","Right","EXD",0
"ZB","Left","SOC",12.56
"ZB","Left","RDG",0
"ZB","Left","DVG",49.41
"ZB","Left","VEC",0
"ZB",NA,"REG",38.03
"ZB","Left","ECO",0
"ZB",NA,"AUT",0
"ZB","Right","CEN",0
"ZC","Left","EXG",0
"ZC","Left","FG",0
"ZC","Right","ALLI",0
"ZC","Right","PRV",0
"ZC","Right","NCE",0
"ZC","Right","UMP",16.83
"ZC","Right","DVD",0
"ZC","Right","FN",0
"ZC","Right","EXD",0
"ZC","Left","SOC",57.42
"ZC","Left","RDG",0
"ZC","Left","DVG",25.76
"ZC","Left","VEC",0
"ZC",NA,"REG",0
"ZC","Left","ECO",0
"ZC",NA,"AUT",0
"ZC","Right","CEN",0
"ZD","Left","EXG",0
"ZD","Left","FG",0
"ZD","Right","ALLI",0
"ZD","Right","PRV",0
"ZD","Right","NCE",5.72
"ZD","Right","UMP",14.55
"ZD","Right","DVD",9.47
"ZD","Right","FN",0
"ZD","Right","EXD",0
"ZD","Left","SOC",46.45
"ZD","Left","RDG",0
"ZD","Left","DVG",0
"ZD","Left","VEC",0
"ZD",NA,"REG",0
"ZD","Left","ECO",0
"ZD",NA,"AUT",0
"ZD","Right","CEN",23.81
"ZM","Left","EXG",0
"ZM","Left","FG",0
"ZM","Right","ALLI",0
"ZM","Right","PRV",0
"ZM","Right","NCE",0
"ZM","Right","UMP",26.5
"ZM","Right","DVD",0
"ZM","Right","FN",0
"ZM","Right","EXD",0
"ZM","Left","SOC",32.33
"ZM","Left","RDG",0
"ZM","Left","DVG",41.17
"ZM","Left","VEC",0
"ZM",NA,"REG",0
"ZM","Left","ECO",0
"ZM",NA,"AUT",0
"ZM","Right","CEN",0
"ZN","Left","EXG",0
"ZN","Left","FG",0
"ZN","Right","ALLI",0
"ZN","Right","PRV",0
"ZN","Right","NCE",0
"ZN","Right","UMP",17.18
"ZN","Right","DVD",53.06
"ZN","Right","FN",0
"ZN","Right","EXD",0
"ZN","Left","SOC",0
"ZN","Left","RDG",0
"ZN","Left","DVG",0
"ZN","Left","VEC",0
"ZN",NA,"REG",29.75
"ZN","Left","ECO",0
"ZN",NA,"AUT",0
"ZN","Right","CEN",0
"ZP","Left","EXG",0
"ZP","Left","FG",0
"ZP","Right","ALLI",0
"ZP","Right","PRV",0
"ZP","Right","NCE",0
"ZP","Right","UMP",0
"ZP","Right","DVD",55.89
"ZP","Right","FN",0
"ZP","Right","EXD",0
"ZP","Left","SOC",0
"ZP","Left","RDG",0
"ZP","Left","DVG",0
"ZP","Left","VEC",0
"ZP",NA,"REG",44.11
"ZP","Left","ECO",0
"ZP",NA,"AUT",0
"ZP","Right","CEN",0
"ZW","Left","EXG",0
"ZW","Left","FG",0
"ZW","Right","ALLI",0
"ZW","Right","PRV",0
"ZW","Right","NCE",0
"ZW","Right","UMP",0
"ZW","Right","DVD",41.61
"ZW","Right","FN",0
"ZW","Right","EXD",0
"ZW","Left","SOC",0
"ZW","Left","RDG",17.36
"ZW","Left","DVG",41.04
"ZW","Left","VEC",0
"ZW",NA,"REG",0
"ZW","Left","ECO",0
"ZW",NA,"AUT",0
"ZW","Right","CEN",0
"ZX","Left","EXG",0
"ZX","Left","FG",0
"ZX","Right","ALLI",0
"ZX","Right","PRV",0
"ZX","Right","NCE",0
"ZX","Right","UMP",52.29
"ZX","Right","DVD",0
"ZX","Right","FN",0
"ZX","Right","EXD",0
"ZX","Left","SOC",0
"ZX","Left","RDG",0
"ZX","Left","DVG",47.71
"ZX","Left","VEC",0
"ZX",NA,"REG",0
"ZX","Left","ECO",0
"ZX",NA,"AUT",0
"ZX","Right","CEN",0
"ZZ","Left","EXG",0
"ZZ","Left","FG",0
"ZZ","Right","ALLI",0
"ZZ","Right","PRV",0
"ZZ","Right","NCE",0
"ZZ","Right","UMP",47.59
"ZZ","Right","DVD",0
"ZZ","Right","FN",0
"ZZ","Right","EXD",0
"ZZ","Left","SOC",49.63
"ZZ","Left","RDG",0
"ZZ","Left","DVG",0
"ZZ","Left","VEC",2.78
"ZZ",NA,"REG",0
"ZZ","Left","ECO",0
"ZZ",NA,"AUT",0
"ZZ","Right","CEN",0
