"id","side","list","vote"
"41","Right","DLF",0.18
"41","Right","DVD",5.66
"41","Right","FN",27.39
"41","Left","SOC",11.13
"41","Left","UG",2.64
"41","Left","DVG",6.02
"41","Left","VEC",2.33
"41",NA,"DIV",0.33
"41","Right","MDM",2.39
"41","Right","UDI",3.42
"41","Right","UMP",5.72
"42",NA,"EXG",0.28
"42","Left","FG",6.75
"42","Right","UD",7.21
"42","Right","DVD",20.87
"42","Right","FN",30.37
"42","Left","COM",0.37
"42","Left","SOC",9.74
"42","Left","UG",3.29
"42","Left","DVG",10.35
"42","Left","VEC",2.91
"42",NA,"DIV",0.17
"42","Right","UDI",2.36
"42","Right","UMP",5.33
"43","Left","FG",3.99
"43","Left","SOC",16.79
"43","Left","UG",2.06
"43","Left","DVG",7.68
"43",NA,"DIV",4.23
"43","Right","UD",39.73
"43","Right","DVD",4.51
"43","Right","FN",20.99
"44",NA,"EXG",0.23
"44","Left","FG",4.1
"44","Right","DVD",1.67
"44","Right","FN",18.31
"44","Left","SOC",21.48
"44","Left","UG",2.21
"44","Left","DVG",13.12
"44","Left","VEC",3.93
"44",NA,"DIV",1.22
"44","Right","MDM",0.22
"44","Right","UD",33.09
"44","Right","DLF",0.4
"45","Left","FG",8.94
"45","Left","COM",0.49
"45","Left","SOC",4.53
"45","Left","UG",16.07
"45","Left","DVG",1.5
"45",NA,"DIV",0.28
"45","Right","UD",34.9
"45","Right","DLF",0.31
"45","Right","DVD",4.33
"45","Right","FN",28.66
"46","Left","FG",14.59
"46","Left","SOC",15.94
"46","Left","UG",12.46
"46","Left","RDG",1.84
"46","Left","DVG",16.01
"46",NA,"DIV",1.14
"46","Right","UDI",3.54
"46","Right","UMP",2.89
"46","Right","DVD",11.19
"46","Right","FN",20.42
"47","Left","FG",1.12
"47","Left","COM",2.16
"47","Right","FN",27.05
"47","Right","EXD",0.22
"47","Left","SOC",21.31
"47","Left","UG",1.5
"47","Left","DVG",11.12
"47","Left","VEC",0.39
"47",NA,"DIV",3.12
"47","Right","UMP",10.32
"47","Right","UD",5.61
"47","Right","DVD",16.08
"48","Left","FG",16.72
"48","Left","SOC",4.41
"48","Left","UG",5.4
"48","Left","DVG",12.14
"48",NA,"DIV",1.03
"48","Right","MDM",2.61
"48","Right","UMP",8.79
"48","Right","UD",2.71
"48","Right","DVD",35.2
"48","Right","FN",10.99
"49","Left","FG",0.3
"49","Left","COM",4.05
"49","Left","SOC",13.8
"49","Left","UG",7.51
"49","Left","DVG",6.32
"49","Left","VEC",4.01
"49",NA,"DIV",0.37
"49","Right","UD",37
"49","Right","DVD",4.6
"49","Right","FN",22.04
"05","Left","FG",6.57
"05","Left","SOC",4.36
"05","Left","UG",13.1
"05","Left","DVG",9.31
"05",NA,"DIV",5.71
"05","Right","UDI",1.1
"05","Right","UMP",6.36
"05","Right","UD",19.51
"05","Right","DVD",25.08
"05","Right","FN",8.89
"50","Left","FG",6.75
"50","Left","COM",0.41
"50","Right","FN",23.85
"50","Left","SOC",9.09
"50","Left","DVG",8.64
"50","Left","VEC",4.89
"50",NA,"DIV",0.02
"50","Right","UDI",3.9
"50","Right","UMP",9.24
"50","Right","UD",4.33
"50","Right","DVD",28.89
"51","Left","COM",6.52
"51","Left","SOC",15.21
"51","Left","DVG",3.23
"51","Left","VEC",1.93
"51",NA,"DIV",0.86
"51","Right","UDI",2.66
"51","Right","UMP",22.61
"51","Right","UD",10.53
"51","Right","DVD",4.53
"51","Right","FN",31.91
"52","Left","FG",0.45
"52","Left","COM",1.96
"52","Left","SOC",12.32
"52","Left","UG",3.72
"52","Left","DVG",2.12
"52","Right","UMP",12.58
"52","Right","DVD",31.72
"52","Right","FN",35.12
"53","Left","FG",4.24
"53","Left","UG",22.56
"53",NA,"DIV",0.09
"53","Right","UC",0.79
"53","Right","UD",37.67
"53","Right","DVD",14.95
"53","Right","FN",19.7
"54",NA,"EXG",0.13
"54","Left","FG",4.6
"54","Right","DLF",0.67
"54","Right","DVD",2.97
"54","Right","FN",29.51
"54","Left","COM",0.43
"54","Left","SOC",21.81
"54","Left","UG",8.24
"54","Left","DVG",3.34
"54","Right","UC",1.94
"54","Right","UDI",2.31
"54","Right","UMP",7.74
"54","Right","UD",16.28
"55","Left","FG",0.34
"55","Left","COM",3.29
"55","Left","SOC",17.64
"55","Left","VEC",0.65
"55","Right","UDI",6.82
"55","Right","UMP",8.93
"55","Right","UD",4.11
"55","Right","DLF",0.21
"55","Right","DVD",27.76
"55","Right","FN",30.25
"56","Left","FG",7.12
"56","Left","SOC",3.19
"56","Left","UG",12.34
"56","Left","DVG",11.34
"56","Left","VEC",1.28
"56",NA,"DIV",2.57
"56","Right","UD",35.03
"56","Right","DLF",0.16
"56","Right","DVD",6.36
"56","Right","FN",20.61
"57","Left","FG",5.42
"57","Left","COM",0.33
"57","Right","UMP",11.25
"57","Right","UD",9.08
"57","Right","DLF",0.56
"57","Right","DVD",14.13
"57","Right","FN",32.08
"57","Left","SOC",17.98
"57","Left","UG",0.3
"57","Left","RDG",0.08
"57","Left","DVG",0.7
"57","Left","VEC",1.13
"57","Right","MDM",0.09
"57","Right","UC",0.52
"57","Right","UDI",6.36
"58","Left","FG",9.24
"58","Left","SOC",20.72
"58","Right","DVD",9.69
"58","Right","FN",26.13
"58","Left","RDG",0.44
"58","Left","DVG",10.66
"58","Left","VEC",1.48
"58",NA,"DIV",3.91
"58","Right","MDM",0.34
"58","Right","UDI",1.96
"58","Right","UMP",14.03
"58","Right","UD",1.39
"59",NA,"EXG",0.15
"59","Left","FG",7
"59","Right","FN",31.85
"59","Right","EXD",0.04
"59","Left","COM",1.97
"59","Left","SOC",19.33
"59","Left","UG",2.02
"59","Left","DVG",3.02
"59","Left","VEC",2.49
"59","Right","UD",30.44
"59","Right","DLF",0.23
"59","Right","DVD",1.47
"06","Left","FG",5.78
"06","Left","COM",1.57
"06","Right","UD",35.68
"06","Right","DLF",0.25
"06","Right","DVD",3.67
"06","Right","FN",32.87
"06","Left","SOC",6.3
"06","Left","UG",3
"06","Left","RDG",0.92
"06","Left","DVG",1.74
"06","Left","VEC",1.15
"06",NA,"DIV",1.3
"06","Right","MDM",0.22
"06","Right","UMP",5.54
"60",NA,"EXG",0.3
"60","Left","UG",19.86
"60","Left","DVG",11.68
"60",NA,"DIV",0.2
"60","Right","MDM",0.36
"60","Right","UD",29.97
"60","Right","DLF",0.58
"60","Right","DVD",1.81
"60","Right","FN",35.11
"60","Right","EXD",0.14
"61","Left","FG",1.72
"61","Left","COM",0.8
"61","Right","UD",17.47
"61","Right","DVD",25.44
"61","Right","FN",26.21
"61","Left","SOC",5.76
"61","Left","UG",12.77
"61","Left","DVG",2.61
"61","Left","VEC",0.6
"61",NA,"DIV",1.61
"61","Right","MDM",1.47
"61","Right","UDI",2.31
"61","Right","UMP",1.24
"62","Left","FG",4.26
"62","Left","PG",0.12
"62","Right","UMP",1.39
"62","Right","UD",17.11
"62","Right","DLF",0.37
"62","Right","DVD",4.42
"62","Right","FN",35.63
"62","Right","EXD",0.09
"62","Left","COM",3.11
"62","Left","SOC",16.7
"62","Left","UG",10.76
"62","Left","DVG",2.71
"62","Left","VEC",2.62
"62",NA,"DIV",0.2
"62","Right","UC",0.25
"62","Right","UDI",0.27
"63","Left","FG",8.32
"63","Left","SOC",2.32
"63","Left","UG",29.4
"63","Left","DVG",5.63
"63","Left","VEC",1.86
"63",NA,"DIV",1.09
"63","Right","UD",30.6
"63","Right","DVD",2.05
"63","Right","FN",18.5
"63","Right","EXD",0.23
"64","Left","FG",4.53
"64","Left","COM",1.35
"64","Right","UMP",4.33
"64","Right","UD",11.7
"64","Right","DLF",0.35
"64","Right","DVD",10.19
"64","Right","FN",11.85
"64","Left","SOC",14.84
"64","Left","UG",5.09
"64","Left","DVG",11.63
"64","Left","VEC",0.97
"64",NA,"DIV",9.22
"64","Right","MDM",5.4
"64","Right","UC",4.57
"64","Right","UDI",3.97
"65","Left","FG",14.68
"65","Left","SOC",16.06
"65","Left","UG",11.01
"65","Left","RDG",14.15
"65","Left","DVG",4.73
"65","Left","VEC",0.72
"65",NA,"DIV",0.59
"65","Right","UD",15.15
"65","Right","DVD",6.99
"65","Right","FN",15.92
"66","Left","FG",1.07
"66","Left","PG",0.67
"66","Right","DVD",9.2
"66","Right","FN",31.42
"66","Left","COM",3.82
"66","Left","SOC",13.67
"66","Left","UG",10.56
"66","Left","RDG",0.78
"66","Left","VEC",2.41
"66",NA,"DIV",2.75
"66","Right","UMP",10.85
"66","Right","UD",12.8
"67","Left","FG",2.24
"67","Left","SOC",10.02
"67","Right","DVD",3.29
"67","Right","FN",27.86
"67","Right","EXD",0.17
"67","Left","UG",0.28
"67","Left","VEC",4.85
"67",NA,"DIV",9.27
"67","Right","MDM",0.22
"67","Right","UC",1.23
"67","Right","UDI",6.07
"67","Right","UMP",24.5
"67","Right","UD",9.99
"68","Left","FG",0.62
"68","Left","COM",1.35
"68","Right","DVD",5.37
"68","Right","FN",30.56
"68","Left","SOC",4.38
"68","Left","DVG",6.83
"68","Left","VEC",4.59
"68",NA,"DIV",9.65
"68","Right","MDM",1.81
"68","Right","UMP",0.68
"68","Right","UD",33.76
"68","Right","DLF",0.4
"69","Left","FG",1.27
"69","Left","SOC",12.19
"69","Right","FN",28.61
"69","Left","DVG",9.25
"69","Left","VEC",0.82
"69","Right","UC",1.24
"69","Right","UDI",13.94
"69","Right","UMP",21.74
"69","Right","UD",6.99
"69","Right","DLF",0.64
"69","Right","DVD",3.32
"07","Left","FG",2.55
"07","Left","COM",0.55
"07","Right","FN",23.97
"07","Right","EXD",0.63
"07","Left","SOC",15.43
"07","Left","UG",16.52
"07","Left","DVG",6.85
"07","Left","VEC",1.49
"07","Right","UDI",6.18
"07","Right","UMP",8.9
"07","Right","UD",14.67
"07","Right","DVD",2.26
"70","Left","FG",1.6
"70","Left","COM",1.45
"70","Right","FN",29.7
"70","Left","SOC",17.98
"70","Left","DVG",13.65
"70","Left","VEC",1.73
"70",NA,"DIV",1.28
"70","Right","UDI",0.83
"70","Right","UMP",20.55
"70","Right","UD",1.59
"70","Right","DVD",9.62
"71","Left","FG",3.29
"71","Left","COM",0.94
"71","Left","SOC",14.24
"71","Left","UG",13.67
"71","Left","DVG",5.71
"71","Left","VEC",0.98
"71","Right","UMP",3.02
"71","Right","UD",29.73
"71","Right","DVD",4.85
"71","Right","FN",23.56
"72","Left","FG",3.41
"72","Left","COM",0.79
"72","Right","UD",17.77
"72","Right","DLF",0.11
"72","Right","DVD",8.62
"72","Right","FN",26.37
"72","Left","SOC",12.61
"72","Left","UG",12.46
"72","Left","DVG",4.84
"72","Left","VEC",1.78
"72","Right","MDM",0.23
"72","Right","UC",1.03
"72","Right","UDI",0.51
"72","Right","UMP",9.46
"73","Left","FG",10.61
"73","Left","SOC",14.32
"73","Left","DVG",5.06
"73","Left","VEC",4.47
"73",NA,"DIV",3.75
"73","Right","UDI",6.03
"73","Right","UMP",23.85
"73","Right","DVD",12.63
"73","Right","FN",19.28
"74","Left","FG",6.45
"74","Left","SOC",2.03
"74","Right","DVD",24.33
"74","Right","FN",25.56
"74","Left","UG",3.26
"74","Left","DVG",5
"74","Left","VEC",3.34
"74","Right","UC",1.28
"74","Right","UDI",1.37
"74","Right","UMP",20.86
"74","Right","UD",5.95
"74","Right","DLF",0.54
"76","Left","FG",11.2
"76","Left","SOC",11.11
"76","Right","FN",26.33
"76","Left","UG",14.65
"76","Left","RDG",0.44
"76","Left","DVG",3.95
"76","Left","VEC",1.02
"76","Right","UMP",0.23
"76","Right","UD",27.91
"76","Right","DLF",0.11
"76","Right","DVD",3.06
"77",NA,"EXG",0.12
"77","Left","FG",3.45
"77","Right","UD",6.86
"77","Right","DLF",0.36
"77","Right","DVD",0.9
"77","Right","FN",31.2
"77","Left","SOC",13.78
"77","Left","UG",3.01
"77","Left","DVG",10.5
"77","Left","VEC",2.62
"77",NA,"DIV",0.11
"77","Right","MDM",0.21
"77","Right","UDI",1.91
"77","Right","UMP",24.98
"78","Left","FG",1.59
"78","Left","PG",0.22
"78","Right","UD",21.17
"78","Right","DLF",1.55
"78","Right","DVD",6.7
"78","Right","FN",20.23
"78","Left","COM",0.72
"78","Left","SOC",16.89
"78","Left","UG",1.76
"78","Left","DVG",8.16
"78","Left","VEC",2.13
"78",NA,"DIV",1.27
"78","Right","UDI",0.28
"78","Right","UMP",17.32
"79","Left","FG",4.55
"79","Left","UG",32.61
"79","Left","DVG",3.95
"79","Right","UMP",2.78
"79","Right","UD",34.18
"79","Right","DVD",2.36
"79","Right","FN",19.57
"08","Left","FG",0.74
"08","Left","COM",4.79
"08","Right","FN",30.69
"08","Left","SOC",4.15
"08","Left","UG",6.53
"08","Left","DVG",11.31
"08",NA,"DIV",0.68
"08","Right","UDI",1.05
"08","Right","UMP",1.22
"08","Right","UD",28.32
"08","Right","DVD",10.51
"80","Left","FG",1.93
"80","Left","SOC",9.56
"80","Right","DLF",0.76
"80","Right","DVD",4.58
"80","Right","FN",34.23
"80","Left","UG",14.98
"80","Left","DVG",4.23
"80",NA,"DIV",2.23
"80","Right","MDM",0.2
"80","Right","UC",0.67
"80","Right","UDI",4.77
"80","Right","UMP",9.07
"80","Right","UD",12.78
"81","Left","FG",2.71
"81","Left","PG",0.89
"81","Right","UD",5.71
"81","Right","DLF",0.39
"81","Right","DVD",18.81
"81","Right","FN",26.59
"81","Left","COM",3.59
"81","Left","SOC",12.09
"81","Left","UG",4.51
"81","Left","DVG",15.5
"81","Left","VEC",1.48
"81",NA,"DIV",2.52
"81","Right","UDI",2.25
"81","Right","UMP",2.96
"82","Left","FG",6.21
"82","Left","SOC",10.53
"82","Right","FN",27.26
"82","Left","UG",4.33
"82","Left","RDG",10.52
"82","Left","DVG",9.32
"82","Left","VEC",2.14
"82",NA,"DIV",0.24
"82","Right","UD",16.81
"82","Right","DLF",0.17
"82","Right","DVD",12.46
"83","Left","FG",4.89
"83","Left","SOC",7.65
"83","Right","FN",38.9
"83","Right","EXD",0.07
"83","Left","UG",4.17
"83","Left","DVG",2.25
"83","Left","VEC",1.6
"83",NA,"DIV",0.04
"83","Right","UDI",0.32
"83","Right","UMP",0.67
"83","Right","UD",34.77
"83","Right","DVD",4.69
"84","Left","FG",5.41
"84","Left","COM",0.61
"84","Right","DVD",4.25
"84","Right","FN",37.4
"84","Right","EXD",3.66
"84","Left","SOC",9.69
"84","Left","UG",12.49
"84","Left","DVG",0.34
"84","Left","VEC",2.92
"84",NA,"DIV",0.47
"84","Right","UMP",18.3
"84","Right","UD",4.02
"84","Right","DLF",0.43
"85","Left","FG",6.62
"85","Left","SOC",7.95
"85","Left","UG",5.18
"85","Left","DVG",2.44
"85","Left","VEC",3.43
"85","Right","UD",44.11
"85","Right","DVD",7.72
"85","Right","FN",22.56
"86","Left","FG",7.16
"86","Left","COM",0.71
"86","Right","UMP",15.39
"86","Right","UD",3.63
"86","Right","DLF",0.11
"86","Right","DVD",15.77
"86","Right","FN",22.54
"86","Left","SOC",21.02
"86","Left","UG",2.46
"86","Left","RDG",1.05
"86","Left","DVG",6.11
"86","Left","VEC",0.76
"86","Right","MDM",0.51
"86","Right","UC",0.75
"86","Right","UDI",2.02
"87","Left","FG",8.22
"87","Left","PG",0.6
"87","Right","UMP",5.49
"87","Right","UD",8.56
"87","Right","DLF",0.54
"87","Right","DVD",3.8
"87","Right","FN",19.57
"87","Left","COM",2.03
"87","Left","SOC",25.54
"87","Left","UG",5.32
"87","Left","DVG",9.12
"87","Left","VEC",0.9
"87",NA,"DIV",1.84
"87","Right","UC",4.85
"87","Right","UDI",3.62
"88","Left","FG",1.5
"88","Left","COM",2.81
"88","Right","DLF",0.21
"88","Right","DVD",33.95
"88","Right","FN",30.22
"88","Left","SOC",4.89
"88","Left","UG",5
"88","Left","DVG",8.46
"88","Left","VEC",0.5
"88",NA,"DIV",0.12
"88","Right","UDI",0.84
"88","Right","UMP",8.22
"88","Right","UD",3.28
"89","Left","PG",0.58
"89","Left","UG",14.97
"89","Left","DVG",12.97
"89",NA,"DIV",1.08
"89","Right","UDI",3.44
"89","Right","UMP",3.25
"89","Right","UD",26.37
"89","Right","DLF",0.42
"89","Right","DVD",4.39
"89","Right","FN",32.51
"09","Left","FG",5.19
"09","Left","COM",1.27
"09","Left","SOC",40.95
"09","Left","DVG",21.6
"09","Left","VEC",3.27
"09","Right","UDI",1.26
"09","Right","UD",1.68
"09","Right","DVD",9.01
"09","Right","FN",15.76
"90","Left","COM",2.64
"90","Left","SOC",2.25
"90","Right","FN",28.61
"90","Left","UG",17.35
"90","Left","RDG",0.44
"90","Left","DVG",10
"90",NA,"DIV",2.74
"90","Right","MDM",3.57
