"id","side","list","vote"
"02","Right","CEN",0.29
"21","Left","EXG",0.86
"21","Left","FG",4.77
"21","Right","ALLI",0
"21","Right","PRV",0.69
"21","Right","NCE",8.9
"21","Right","UMP",29.07
"21","Right","DVD",0.55
"21","Right","FN",13.75
"21","Right","EXD",0
"21","Left","SOC",28.53
"21","Left","RDG",7.14
"21","Left","DVG",0
"21","Left","VEC",2.37
"21",NA,"REG",0
"21","Left","ECO",1.19
"21",NA,"AUT",0.31
"21","Right","CEN",1.88
"22","Left","EXG",1.58
"22","Left","FG",8.27
"22","Right","ALLI",1.54
"22","Right","PRV",0
"22","Right","NCE",0.32
"22","Right","UMP",29.03
"22","Right","DVD",0.09
"22","Right","FN",8.1
"22","Right","EXD",0
"22","Left","SOC",35.56
"22","Left","RDG",0
"22","Left","DVG",5.71
"22","Left","VEC",5.08
"22",NA,"REG",2.28
"22","Left","ECO",0.38
"22",NA,"AUT",0.18
"22","Right","CEN",1.88
"23","Left","EXG",0.54
"23","Left","FG",7.5
"23","Right","ALLI",0
"23","Right","PRV",0
"23","Right","NCE",0
"23","Right","UMP",33.8
"23","Right","DVD",0.73
"23","Right","FN",7.65
"23","Right","EXD",0
"23","Left","SOC",44.41
"23","Left","RDG",0
"23","Left","DVG",0
"23","Left","VEC",2.32
"23",NA,"REG",0
"23","Left","ECO",0.59
"23",NA,"AUT",0
"23","Right","CEN",2.46
"24","Left","EXG",0.88
"24","Left","FG",10.02
"24","Right","ALLI",0.16
"24","Right","PRV",0.76
"24","Right","NCE",0.39
"24","Right","UMP",23.71
"24","Right","DVD",3.78
"24","Right","FN",11.27
"24","Right","EXD",0
"24","Left","SOC",37.87
"24","Left","RDG",0
"24","Left","DVG",3.99
"24","Left","VEC",5.9
"24",NA,"REG",0
"24","Left","ECO",1.27
"24",NA,"AUT",0
"24","Right","CEN",0
"25","Left","EXG",1.03
"25","Left","FG",5.37
"25","Right","ALLI",0
"25","Right","PRV",3.24
"25","Right","NCE",0
"25","Right","UMP",34.06
"25","Right","DVD",0.37
"25","Right","FN",15.19
"25","Right","EXD",0
"25","Left","SOC",26.67
"25","Left","RDG",0
"25","Left","DVG",0.76
"25","Left","VEC",9.48
"25",NA,"REG",0.09
"25","Left","ECO",1.25
"25",NA,"AUT",0.92
"25","Right","CEN",1.58
"26","Left","EXG",1.37
"26","Left","FG",7
"26","Right","ALLI",0
"26","Right","PRV",7.85
"26","Right","NCE",0
"26","Right","UMP",26.27
"26","Right","DVD",1.4
"26","Right","FN",17
"26","Right","EXD",0
"26","Left","SOC",24.98
"26","Left","RDG",0
"26","Left","DVG",7.97
"26","Left","VEC",4.7
"26",NA,"REG",0
"26","Left","ECO",0.55
"26",NA,"AUT",0.01
"26","Right","CEN",0.91
"27","Left","EXG",1.29
"27","Left","FG",5.91
"27","Right","ALLI",0
"27","Right","PRV",0
"27","Right","NCE",13.08
"27","Right","UMP",21.6
"27","Right","DVD",0.71
"27","Right","FN",17.23
"27","Right","EXD",0.42
"27","Left","SOC",21.79
"27","Left","RDG",6.3
"27","Left","DVG",4.74
"27","Left","VEC",4.32
"27",NA,"REG",0.14
"27","Left","ECO",0.55
"27",NA,"AUT",0.12
"27","Right","CEN",1.8
"28","Left","EXG",1.24
"28","Left","FG",4.58
"28","Right","ALLI",0
"28","Right","PRV",0.18
"28","Right","NCE",12.04
"28","Right","UMP",28.98
"28","Right","DVD",1.47
"28","Right","FN",15.36
"28","Right","EXD",0.88
"28","Left","SOC",18.7
"28","Left","RDG",8.67
"28","Left","DVG",0
"28","Left","VEC",5.56
"28",NA,"REG",0
"28","Left","ECO",1.27
"28",NA,"AUT",0.42
"28","Right","CEN",0.65
"29","Left","EXG",0.91
"29","Left","FG",5.63
"29","Right","ALLI",1.85
"29","Right","PRV",0.22
"29","Right","NCE",0.1
"29","Right","UMP",28.72
"29","Right","DVD",0.54
"29","Right","FN",7.2
"29","Right","EXD",0
"29","Left","SOC",38.94
"29","Left","RDG",0.37
"29","Left","DVG",5.45
"29","Left","VEC",6.8
"29",NA,"REG",0.55
"29","Left","ECO",0.14
"29",NA,"AUT",0.08
"29","Right","CEN",2.5
"2A","Left","EXG",0.25
"2A","Left","FG",9.37
"2A","Right","ALLI",0
"2A","Right","PRV",2.2
"2A","Right","NCE",0
"2A","Right","UMP",31.98
"2A","Right","DVD",0
"2A","Right","FN",10.03
"2A","Right","EXD",0
"2A","Left","SOC",0
"2A","Left","RDG",0
"2A","Left","DVG",22.53
"2A","Left","VEC",0
"2A",NA,"REG",23.07
"2A","Left","ECO",0
"2A",NA,"AUT",0.59
"2A","Right","CEN",0
"2B","Left","EXG",0.4
"2B","Left","FG",6.42
"2B","Right","ALLI",0
"2B","Right","PRV",0
"2B","Right","NCE",0
"2B","Right","UMP",27.71
"2B","Right","DVD",0
"2B","Right","FN",8.19
"2B","Right","EXD",0
"2B","Left","SOC",0
"2B","Left","RDG",34.43
"2B","Left","DVG",0
"2B","Left","VEC",0
"2B",NA,"REG",22.04
"2B","Left","ECO",0.82
"2B",NA,"AUT",0
"2B","Right","CEN",0
"03","Left","EXG",0.97
"03","Left","FG",12.41
"03","Right","ALLI",0
"03","Right","PRV",0.21
"03","Right","NCE",0.18
"03","Right","UMP",32.26
"03","Right","DVD",0.53
"03","Right","FN",11.01
"03","Right","EXD",0
"03","Left","SOC",25.91
"03","Left","RDG",13.03
"03","Left","DVG",0
"03","Left","VEC",2.13
"03",NA,"REG",0
"03","Left","ECO",0.98
"03",NA,"AUT",0
"03","Right","CEN",0.39
"30","Left","EXG",0.55
"30","Left","FG",10.2
"30","Right","ALLI",0
"30","Right","PRV",0.4
"30","Right","NCE",7.84
"30","Right","UMP",18.8
"30","Right","DVD",0.61
"30","Right","FN",25.23
"30","Right","EXD",0.34
"30","Left","SOC",26.92
"30","Left","RDG",0.17
"30","Left","DVG",0.08
"30","Left","VEC",6.31
"30",NA,"REG",0.26
"30","Left","ECO",1.52
"30",NA,"AUT",0.09
"30","Right","CEN",0.68
"31","Left","EXG",0.95
"31","Left","FG",7.71
"31","Right","ALLI",0.08
"31","Right","PRV",3.66
"31","Right","NCE",0.45
"31","Right","UMP",20.21
"31","Right","DVD",1.15
"31","Right","FN",12.43
"31","Right","EXD",0
"31","Left","SOC",38.48
"31","Left","RDG",0
"31","Left","DVG",5.31
"31","Left","VEC",6.42
"31",NA,"REG",0.23
"31","Left","ECO",1
"31",NA,"AUT",0.89
"31","Right","CEN",1.03
"32","Left","EXG",1.43
"32","Left","FG",5.68
"32","Right","ALLI",0
"32","Right","PRV",7.3
"32","Right","NCE",0
"32","Right","UMP",20.88
"32","Right","DVD",1.23
"32","Right","FN",10.17
"32","Right","EXD",0
"32","Left","SOC",47.49
"32","Left","RDG",0
"32","Left","DVG",0
"32","Left","VEC",3.61
"32",NA,"REG",0
"32","Left","ECO",0.37
"32",NA,"AUT",0
"32","Right","CEN",1.84
"33","Left","EXG",1.33
"33","Left","FG",6.52
"33","Right","ALLI",0
"33","Right","PRV",0.53
"33","Right","NCE",2.61
"33","Right","UMP",22.66
"33","Right","DVD",3.05
"33","Right","FN",11.89
"33","Right","EXD",0.03
"33","Left","SOC",40.84
"33","Left","RDG",0
"33","Left","DVG",0.38
"33","Left","VEC",7.19
"33",NA,"REG",0
"33","Left","ECO",0.87
"33",NA,"AUT",0.23
"33","Right","CEN",1.87
"34","Left","EXG",0.73
"34","Left","FG",8.13
"34","Right","ALLI",0.13
"34","Right","PRV",1.53
"34","Right","NCE",2.08
"34","Right","UMP",22.09
"34","Right","DVD",2.96
"34","Right","FN",19.27
"34","Right","EXD",0.3
"34","Left","SOC",30.78
"34","Left","RDG",0.27
"34","Left","DVG",1.89
"34","Left","VEC",5.6
"34",NA,"REG",0.23
"34","Left","ECO",1.87
"34",NA,"AUT",0.99
"34","Right","CEN",1.14
"35","Left","EXG",1.33
"35","Left","FG",4.25
"35","Right","ALLI",11.27
"35","Right","PRV",0.1
"35","Right","NCE",0.27
"35","Right","UMP",16.39
"35","Right","DVD",7.03
"35","Right","FN",7.94
"35","Right","EXD",0
"35","Left","SOC",35.83
"35","Left","RDG",1.06
"35","Left","DVG",6.14
"35","Left","VEC",6.35
"35",NA,"REG",0.87
"35","Left","ECO",0.3
"35",NA,"AUT",0.26
"35","Right","CEN",0.62
"36","Left","EXG",0.95
"36","Left","FG",5.47
"36","Right","ALLI",0
"36","Right","PRV",0
"36","Right","NCE",0
"36","Right","UMP",32.5
"36","Right","DVD",1.22
"36","Right","FN",12.61
"36","Right","EXD",0
"36","Left","SOC",43.27
"36","Left","RDG",0
"36","Left","DVG",0
"36","Left","VEC",2.1
"36",NA,"REG",0
"36","Left","ECO",0.3
"36",NA,"AUT",0
"36","Right","CEN",1.58
"37","Left","EXG",1.11
"37","Left","FG",5.36
"37","Right","ALLI",0
"37","Right","PRV",0.24
"37","Right","NCE",1.83
"37","Right","UMP",33.16
"37","Right","DVD",1.76
"37","Right","FN",11.13
"37","Right","EXD",0
"37","Left","SOC",32.13
"37","Left","RDG",0.17
"37","Left","DVG",3.03
"37","Left","VEC",7.51
"37",NA,"REG",0
"37","Left","ECO",0.74
"37",NA,"AUT",0.12
"37","Right","CEN",1.7
"38","Left","EXG",0.96
"38","Left","FG",7.39
"38","Right","ALLI",0
"38","Right","PRV",0.15
"38","Right","NCE",0.87
"38","Right","UMP",26.87
"38","Right","DVD",3.29
"38","Right","FN",15.99
"38","Right","EXD",0
"38","Left","SOC",33.41
"38","Left","RDG",0
"38","Left","DVG",0.22
"38","Left","VEC",8.01
"38",NA,"REG",0
"38","Left","ECO",1.49
"38",NA,"AUT",0.28
"38","Right","CEN",1.07
"39","Left","EXG",1.24
"39","Left","FG",10.91
"39","Right","ALLI",0
"39","Right","PRV",2.56
"39","Right","NCE",0
"39","Right","UMP",38.65
"39","Right","DVD",1.03
"39","Right","FN",12.38
"39","Right","EXD",0
"39","Left","SOC",28.31
"39","Left","RDG",0
"39","Left","DVG",0.32
"39","Left","VEC",2.71
"39",NA,"REG",0
"39","Left","ECO",1.14
"39",NA,"AUT",0.18
"39","Right","CEN",0.57
"04","Left","EXG",0.89
"04","Left","FG",9.59
"04","Right","ALLI",0.29
"04","Right","PRV",0
"04","Right","NCE",0.65
"04","Right","UMP",26.79
"04","Right","DVD",1.98
"04","Right","FN",15.89
"04","Right","EXD",0
"04","Left","SOC",34.43
"04","Left","RDG",0
"04","Left","DVG",0.37
"04","Left","VEC",6.21
"04",NA,"REG",0
"04","Left","ECO",1.34
"04",NA,"AUT",0
"04","Right","CEN",1.57
"40","Left","EXG",0.73
"40","Left","FG",7.81
"40","Right","ALLI",0
"40","Right","PRV",0.12
"40","Right","NCE",0
"40","Right","UMP",24.93
"40","Right","DVD",0.75
"40","Right","FN",9.8
"40","Right","EXD",0
"40","Left","SOC",48.65
"40","Left","RDG",0
"40","Left","DVG",0
"40","Left","VEC",2.55
"40",NA,"REG",0
"40","Left","ECO",0.9
"40",NA,"AUT",0
"40","Right","CEN",3.76
"41","Left","EXG",1.14
"41","Left","FG",5.08
"41","Right","ALLI",0
"41","Right","PRV",0
"41","Right","NCE",26.45
"41","Right","UMP",12.08
"41","Right","DVD",1.61
"41","Right","FN",15.39
"41","Right","EXD",0.8
"41","Left","SOC",33.06
"41","Left","RDG",0
"41","Left","DVG",0
"41","Left","VEC",2.65
"41",NA,"REG",0
"41","Left","ECO",0.77
"41",NA,"AUT",0.22
"41","Right","CEN",0.77
"42","Left","EXG",1.01
"42","Left","FG",7.78
"42","Right","ALLI",0.35
"42","Right","PRV",0
"42","Right","NCE",3.9
"42","Right","UMP",25.63
"42","Right","DVD",2.87
"42","Right","FN",18.63
"42","Right","EXD",0
"42","Left","SOC",28.7
"42","Left","RDG",0.53
"42","Left","DVG",0.13
"42","Left","VEC",6.26
"42",NA,"REG",0
"42","Left","ECO",0.82
"42",NA,"AUT",0.21
"42","Right","CEN",3.18
"43","Left","EXG",0.75
"43","Left","FG",5.69
"43","Right","ALLI",0
"43","Right","PRV",0
"43","Right","NCE",0
"43","Right","UMP",44.71
"43","Right","DVD",0
"43","Right","FN",11.08
"43","Right","EXD",0
"43","Left","SOC",28.85
"43","Left","RDG",0
"43","Left","DVG",0
"43","Left","VEC",0
"43",NA,"REG",3.53
"43","Left","ECO",2.89
"43",NA,"AUT",2.01
"43","Right","CEN",0.49
"44","Left","EXG",0.79
"44","Left","FG",5.17
"44","Right","ALLI",3.45
"44","Right","PRV",1.76
"44","Right","NCE",3.89
"44","Right","UMP",21.32
"44","Right","DVD",2.42
"44","Right","FN",8.55
"44","Right","EXD",0
"44","Left","SOC",40.26
"44","Left","RDG",0
"44","Left","DVG",0.54
"44","Left","VEC",8.15
"44",NA,"REG",0.51
"44","Left","ECO",1.2
"44",NA,"AUT",0.14
"44","Right","CEN",1.84
"45","Left","EXG",0.99
"45","Left","FG",6.31
"45","Right","ALLI",0
"45","Right","PRV",0
"45","Right","NCE",1.61
"45","Right","UMP",34.21
"45","Right","DVD",1.02
"45","Right","FN",17.1
"45","Right","EXD",0.19
"45","Left","SOC",26.99
"45","Left","RDG",0
"45","Left","DVG",0.79
"45","Left","VEC",5.67
"45",NA,"REG",0
"45","Left","ECO",1.35
"45",NA,"AUT",2.22
"45","Right","CEN",1.56
"46","Left","EXG",1.11
"46","Left","FG",8.82
"46","Right","ALLI",3.38
"46","Right","PRV",9.82
"46","Right","NCE",0
"46","Right","UMP",13.16
"46","Right","DVD",0.69
"46","Right","FN",8.08
"46","Right","EXD",0
"46","Left","SOC",25.36
"46","Left","RDG",21.57
"46","Left","DVG",0.76
"46","Left","VEC",4.12
"46",NA,"REG",0
"46","Left","ECO",0.39
"46",NA,"AUT",0
"46","Right","CEN",2.74
"47","Left","EXG",0.72
"47","Left","FG",7.41
"47","Right","ALLI",0
"47","Right","PRV",0
"47","Right","NCE",9.81
"47","Right","UMP",21.08
"47","Right","DVD",0.37
"47","Right","FN",16.56
"47","Right","EXD",0
"47","Left","SOC",33.73
"47","Left","RDG",0
"47","Left","DVG",5.91
"47","Left","VEC",2.41
"47",NA,"REG",0
"47","Left","ECO",0.84
"47",NA,"AUT",0.39
"47","Right","CEN",0.78
"48","Left","EXG",1.07
"48","Left","FG",5.14
"48","Right","ALLI",0
"48","Right","PRV",0
"48","Right","NCE",0
"48","Right","UMP",45.27
"48","Right","DVD",4.25
"48","Right","FN",7.77
"48","Right","EXD",0
"48","Left","SOC",33.08
"48","Left","RDG",0
"48","Left","DVG",0
"48","Left","VEC",2.77
"48",NA,"REG",0
"48","Left","ECO",0.5
"48",NA,"AUT",0.13
"48","Right","CEN",0
"49","Left","EXG",1.4
"49","Left","FG",3.73
"49","Right","ALLI",1.43
"49","Right","PRV",0
"49","Right","NCE",4.13
"49","Right","UMP",30.9
"49","Right","DVD",5.65
"49","Right","FN",9.02
"49","Right","EXD",0
"49","Left","SOC",27.59
"49","Left","RDG",4.09
"49","Left","DVG",3.64
"49","Left","VEC",5.77
"49",NA,"REG",0
"49","Left","ECO",0.66
"49",NA,"AUT",0.02
"49","Right","CEN",1.96
"05","Left","EXG",0.36
"05","Left","FG",7.8
"05","Right","ALLI",0
"05","Right","PRV",0
"05","Right","NCE",0
"05","Right","UMP",30.17
"05","Right","DVD",0.83
"05","Right","FN",12.48
"05","Right","EXD",0
"05","Left","SOC",15.64
"05","Left","RDG",20.52
"05","Left","DVG",5.61
"05","Left","VEC",4.58
"05",NA,"REG",0
"05","Left","ECO",0.63
"05",NA,"AUT",0.43
"05","Right","CEN",0.97
"50","Left","EXG",0.71
"50","Left","FG",3.73
"50","Right","ALLI",0.91
"50","Right","PRV",0
"50","Right","NCE",0
"50","Right","UMP",35.72
"50","Right","DVD",2.09
"50","Right","FN",10.31
"50","Right","EXD",0.76
"50","Left","SOC",31.85
"50","Left","RDG",4.3
"50","Left","DVG",3.56
"50","Left","VEC",3.17
"50",NA,"REG",0
"50","Left","ECO",0.27
"50",NA,"AUT",0.05
"50","Right","CEN",2.57
"51","Left","EXG",1.42
"51","Left","FG",4.16
"51","Right","ALLI",0
"51","Right","PRV",0
"51","Right","NCE",10.44
"51","Right","UMP",29.24
"51","Right","DVD",3.96
"51","Right","FN",15.45
"51","Right","EXD",0.07
"51","Left","SOC",25.17
"51","Left","RDG",0
"51","Left","DVG",1.12
"51","Left","VEC",6.88
"51",NA,"REG",0.19
"51","Left","ECO",1.72
"51",NA,"AUT",0.17
"51","Right","CEN",0
"52","Left","EXG",0.89
"52","Left","FG",4.42
"52","Right","ALLI",0
"52","Right","PRV",0
"52","Right","NCE",0
"52","Right","UMP",45.72
"52","Right","DVD",1.17
"52","Right","FN",15.15
"52","Right","EXD",0
"52","Left","SOC",12.83
"52","Left","RDG",0
"52","Left","DVG",0
"52","Left","VEC",17.65
"52",NA,"REG",0
"52","Left","ECO",1.19
"52",NA,"AUT",0
"52","Right","CEN",0.99
"53","Left","EXG",1.25
"53","Left","FG",3.22
"53","Right","ALLI",7.2
"53","Right","PRV",0
"53","Right","NCE",0.18
"53","Right","UMP",32.12
"53","Right","DVD",9.23
"53","Right","FN",8.2
"53","Right","EXD",0
"53","Left","SOC",25.95
"53","Left","RDG",0
"53","Left","DVG",0
"53","Left","VEC",10.69
"53",NA,"REG",0
"53","Left","ECO",0.82
"53",NA,"AUT",0
"53","Right","CEN",1.14
"54","Left","EXG",1.24
"54","Left","FG",7.65
"54","Right","ALLI",0
"54","Right","PRV",6.19
"54","Right","NCE",0
"54","Right","UMP",24.67
"54","Right","DVD",0.99
"54","Right","FN",15.57
"54","Right","EXD",0
"54","Left","SOC",31.94
"54","Left","RDG",0.33
"54","Left","DVG",0.22
"54","Left","VEC",8.38
"54",NA,"REG",0
"54","Left","ECO",1.37
"54",NA,"AUT",0.17
"54","Right","CEN",1.28
"55","Left","EXG",1.17
"55","Left","FG",3.51
"55","Right","ALLI",0
"55","Right","PRV",21.34
"55","Right","NCE",0.24
"55","Right","UMP",11.09
"55","Right","DVD",6.83
"55","Right","FN",18.3
"55","Right","EXD",0
"55","Left","SOC",34.29
"55","Left","RDG",0
"55","Left","DVG",0
"55","Left","VEC",3.23
"55",NA,"REG",0
"55","Left","ECO",0
"55",NA,"AUT",0
"55","Right","CEN",0
"56","Left","EXG",0.67
"56","Left","FG",5.34
"56","Right","ALLI",3.54
"56","Right","PRV",0.08
"56","Right","NCE",0.24
"56","Right","UMP",29.57
"56","Right","DVD",5.33
"56","Right","FN",9.34
"56","Right","EXD",0
"56","Left","SOC",25.9
"56","Left","RDG",0
"56","Left","DVG",14.08
"56","Left","VEC",3.21
"56",NA,"REG",0.92
"56","Left","ECO",0.08
"56",NA,"AUT",0.16
"56","Right","CEN",1.56
"57","Left","EXG",1.17
"57","Left","FG",3.53
"57","Right","ALLI",0
"57","Right","PRV",4.15
"57","Right","NCE",0.59
"57","Right","UMP",28.81
"57","Right","DVD",0.61
"57","Right","FN",20.52
"57","Right","EXD",0
"57","Left","SOC",35.32
"57","Left","RDG",0.1
"57","Left","DVG",0.68
"57","Left","VEC",1.19
"57",NA,"REG",0
"57","Left","ECO",1.64
"57",NA,"AUT",0.55
"57","Right","CEN",1.14
"58","Left","EXG",1.2
"58","Left","FG",7.43
"58","Right","ALLI",0
"58","Right","PRV",2.52
"58","Right","NCE",0
"58","Right","UMP",20.87
"58","Right","DVD",1.31
"58","Right","FN",14.28
"58","Right","EXD",0
"58","Left","SOC",46.81
"58","Left","RDG",0
"58","Left","DVG",0
"58","Left","VEC",3.45
"58",NA,"REG",0
"58","Left","ECO",0.56
"58",NA,"AUT",0.73
"58","Right","CEN",0.85
"59","Left","EXG",1.17
"59","Left","FG",12.03
"59","Right","ALLI",0
"59","Right","PRV",2
"59","Right","NCE",3.66
"59","Right","UMP",22.01
"59","Right","DVD",3.71
"59","Right","FN",16.88
"59","Right","EXD",0.28
"59","Left","SOC",26.46
"59","Left","RDG",1.23
"59","Left","DVG",4.66
"59","Left","VEC",3.52
"59",NA,"REG",0
"59","Left","ECO",1.03
"59",NA,"AUT",0.36
"59","Right","CEN",0.99
"06","Left","EXG",0.97
"06","Left","FG",4.83
"06","Right","ALLI",0
"06","Right","PRV",0
"06","Right","NCE",4.17
"06","Right","UMP",39.13
"06","Right","DVD",2.03
"06","Right","FN",18.5
"06","Right","EXD",2.04
"06","Left","SOC",16.23
"06","Left","RDG",1.3
"06","Left","DVG",2.58
"06","Left","VEC",5.46
"06",NA,"REG",0.02
"06","Left","ECO",2.15
"06",NA,"AUT",0.09
"06","Right","CEN",0.51
"60","Left","EXG",0.84
"60","Left","FG",8.18
"60","Right","ALLI",0.18
"60","Right","PRV",0.16
"60","Right","NCE",0
"60","Right","UMP",35.35
"60","Right","DVD",0.77
"60","Right","FN",19.78
"60","Right","EXD",0.72
"60","Left","SOC",20.2
"60","Left","RDG",2.96
"60","Left","DVG",2.97
"60","Left","VEC",4.78
"60",NA,"REG",0
"60","Left","ECO",1.2
"60",NA,"AUT",0.17
"60","Right","CEN",1.75
"61","Left","EXG",1.22
"61","Left","FG",3.74
"61","Right","ALLI",0
"61","Right","PRV",0
"61","Right","NCE",3.1
"61","Right","UMP",30.98
"61","Right","DVD",10.49
"61","Right","FN",11.92
"61","Right","EXD",0.29
"61","Left","SOC",21.5
"61","Left","RDG",0
"61","Left","DVG",13.58
"61","Left","VEC",2.24
"61",NA,"REG",0
"61","Left","ECO",0.48
"61",NA,"AUT",0
"61","Right","CEN",0.46
"62","Left","EXG",1.45
"62","Left","FG",9.2
"62","Right","ALLI",0
"62","Right","PRV",0.01
"62","Right","NCE",3.98
"62","Right","UMP",17.79
"62","Right","DVD",1.46
"62","Right","FN",20.45
"62","Right","EXD",0.1
"62","Left","SOC",33.81
"62","Left","RDG",1.75
"62","Left","DVG",5.12
"62","Left","VEC",2.18
"62",NA,"REG",0
"62","Left","ECO",0.77
"62",NA,"AUT",0.33
"62","Right","CEN",1.58
"63","Left","EXG",1.88
"63","Left","FG",16.58
"63","Right","ALLI",0
"63","Right","PRV",0.27
"63","Right","NCE",0.62
"63","Right","UMP",25.48
"63","Right","DVD",0
"63","Right","FN",10.47
"63","Right","EXD",0
"63","Left","SOC",30.07
"63","Left","RDG",0
"63","Left","DVG",0.62
"63","Left","VEC",9.25
"63",NA,"REG",0
"63","Left","ECO",1.3
